Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Arrangement (product.metafields.shopify.arrangement),Art/Crafting tool material (product.metafields.shopify.art-crafting-tool-material),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Plant characteristics (product.metafields.shopify.plant-characteristics),Plant class (product.metafields.shopify.plant-class),Plant name (product.metafields.shopify.plant-name),Ring design (product.metafields.shopify.ring-design),Stem length (product.metafields.shopify.stem-length),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
modern-white-preserved-table-centerpiece,Modern White Preserved Centerpiece,"<p class=""whitespace-pre-wrap break-words"">Elevate your space with this exquisitely crafted preserved flower arrangement. This sophisticated tabletop piece features a thoughtful combination of premium preserved flowers:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""5"">Premium preserved white rose<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Natural cotton flowers<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Textural brown dried foliage<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Cream preserved hydrangea<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Modern silver square ceramic vase</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">All florals are specially treated to ensure long-lasting beauty. The silver ceramic vase paired with natural textures creates a modern elegance, perfect for contemporary homes, office spaces, mantelpieces, or wedding gift displays.</p>
<p class=""whitespace-pre-wrap break-words"">Specifications:</p>
<p class=""whitespace-pre-wrap break-words"">Square silver vessel: 4 x 4 x 4 inch<br>overall size: 10(width) x 13(height) x 8(depth) inch</p>
<p class=""whitespace-pre-wrap break-words"">Care Instructions:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Keep away from direct sunlight</li>
<li class=""whitespace-normal break-words"" index=""1"">Avoid water exposure</li>
<li class=""whitespace-normal break-words"" index=""2"">Dust gently with cool air from hair dryer when needed</li>
<li class=""whitespace-normal break-words"" index=""3"">Designed for indoor display</li>
</ul>
<p><span>🚚Supporting USA wide shipping. </span></p>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""2"" data-mce-style=""color: rgb(12, 132, 43);"">
<span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""0"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""1"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""2"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Home & Garden > Plants > Flowers,Table Centerpiece,"Centerpiece, Christmas",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,150.00,200.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1239.png?v=1733562554,1,"",false,,"Luxury preserved flower arrangement featuring pristine white rose, cotton flowers & dried botanicals in modern ceramic vase. Designer home decor with 1-2 year lifespan. Free local delivery",984,,,,,,,,,,,,,,,,,,white; bronze; beige,,,,flowering,,,,,indoors,,,,,,,lb,,50.00,true,,,active
modern-white-preserved-table-centerpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_6429.png?v=1733562554,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern-white-preserved-table-centerpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1219.png?v=1733562554,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern-white-preserved-table-centerpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_6641.png?v=1733562553,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preserved-rose-christmas-ornaments-limited-edition-set,Preserved Rose Christmas Ornaments - Limited Edition Set,"<p><span>✨ Preserved Rose Christmas Ornaments - Limited Edition Set ✨🎄</span><br><br><span>This holiday season, add elegance and magic to your Christmas tree! Our preserved rose ornaments come in three stunning themes:</span><br><br><span>🌟 <strong>Gold &amp; Silver</strong>: Classic metallic tones for a luxurious touch.</span><br><br><span>🎄<strong>Christmas Wreath Charm</strong>: Mini wreaths filled with festive cheer.</span><br><br><span>☃️ <strong>Gingerbread Delight</strong>: A whimsical design featuring a gingerbread twist.</span><br><br><span>🎁 <strong>Special Offer: Purchase the full set now at a discounted price!</strong></span></p>
<p>Only One Size: 3.25 x 3.25 x 3.25 (inch)<br>- 99% materials are nature preserved flower.<br>- Artificial: Gingerbread man</p>
<p><br><span>Give your Christmas tree a dazzling and sophisticated makeover. Perfect for gifting or creating unforgettable holiday memories.</span><br><br><span>🚚Supporting US wide shipping.</span><br><span>✨ Order today and let the magic begin ! ✨</span></p>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"">
<span style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""0""><span style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""1""><span style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2""><span style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Decoration Makers,Preserved Floral Creations,"Christmas, gift",true,Color,Silver & Gold,,,,,,,,"",907.18474,,deny,manual,49.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1521.png?v=1733561393,1,"",false,,,505386,,,,,,,,,,,,,,,,,plastic,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1432.png?v=1733561393,lb,,15.00,true,,,active
preserved-rose-christmas-ornaments-limited-edition-set,,,,,,,,,Gingerbread Charm,,,,,,,,"",907.18474,,deny,manual,49.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1395_edit_photoshop.png?v=1733561497,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1419.png?v=1733561393,lb,,15.00,,,,
preserved-rose-christmas-ornaments-limited-edition-set,,,,,,,,,Classic Noel,,,,,,,,"",907.18474,,deny,manual,49.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1422.png?v=1733561393,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1422.png?v=1733561393,lb,,15.00,,,,
preserved-rose-christmas-ornaments-limited-edition-set,,,,,,,,,Set(All Color),,,,,,,,"",907.18474,,deny,manual,130.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1432.png?v=1733561393,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1395_edit_photoshop.png?v=1733561497,lb,,15.00,,,,
preserved-rose-christmas-ornaments-limited-edition-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1419.png?v=1733561393,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preserved-rose-christmas-ornaments-limited-edition-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1435.png?v=1733561393,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preserved-rose-christmas-ornaments-limited-edition-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1518.png?v=1733561393,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-hand-tied-white-roses-with-silver-mesh,Premium White Roses with Silver Mesh,"<p> Christmas Rose Fresh Flower Bouquet </p>
<p><strong>Please order at least 7 days in advance for fresh flowers products</strong></p>
<p class=""whitespace-pre-wrap break-words"">PRODUCT HIGHLIGHTS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Premium Fresh Playa Blanca Roses</li>
<li class=""whitespace-normal break-words"" index=""1"">7 Roses per Bouquet</li>
<li class=""whitespace-normal break-words"" index=""2"">Signature Designer Packaging</li>
<li class=""whitespace-normal break-words"" index=""3"">Professional Florist Hand-Tied<br>
</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">SPECIFICATIONS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Height: Approximately 20 inches</li>
<li class=""whitespace-normal break-words"" index=""1"">Width: Approximately 15 inches</li>
<li class=""whitespace-normal break-words"" index=""1"">depth: Approximately 7 inches</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">CARE TIPS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Change water daily</li>
<li class=""whitespace-normal break-words"" index=""1"">Trim stems at an angle</li>
<li class=""whitespace-normal break-words"" index=""2"">Keep away from direct sunlight</li>
<li class=""whitespace-normal break-words"" index=""3"">Maintain room temperature<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Expected vase life: 2-3 days with proper care and temperature</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"" data-mce-style=""color: rgb(12, 132, 43);"">
<span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""0"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""1"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Arts & Entertainment > Party & Celebration > Gift Giving > Fresh Cut Flowers,Bouquets,"Bouquets, Christmas",true,Title,Default Title,,,,,,,,,1360.77711,,deny,manual,88.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1271.png?v=1733560610,1,"",false,,"Elegant fresh white rose bouquet with premium silver mesh wrapping. 7 hand-selected roses, professionally arranged. Perfect for special occasions",2899,,,,,,,,,,,,,,,,bouquet,,white,,,,,,,,medium,,,,,,,,lb,,15.00,true,,,active
premium-hand-tied-white-roses-with-silver-mesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1257.png?v=1733560609,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-hand-tied-white-roses-with-silver-mesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1277.png?v=1733560610,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-hand-tied-white-roses-with-silver-mesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1291.png?v=1733560610,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
christmas-rose,Christmas Rose Fresh Flower Bouquet,"<p> Christmas Rose Fresh Flower Bouquet </p>
<p><strong>Please order at least 7 days in advance for fresh flowers</strong></p>
<p class=""whitespace-pre-wrap break-words"">PRODUCT HIGHLIGHTS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Premium Fresh Freedom Roses</li>
<li class=""whitespace-normal break-words"" index=""1"">11-12 Roses per Bouquet</li>
<li class=""whitespace-normal break-words"" index=""2"">Signature Designer Packaging</li>
<li class=""whitespace-normal break-words"" index=""3"">Professional Florist Hand-Tied<br>
</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">SPECIFICATIONS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Height: Approximately 20 inches</li>
<li class=""whitespace-normal break-words"" index=""1"">Width: Approximately 15 inches</li>
<li class=""whitespace-normal break-words"" index=""1"">depth: Approximately 7 inches </li>
</ul>
<p class=""whitespace-pre-wrap break-words"">CARE TIPS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Change water daily</li>
<li class=""whitespace-normal break-words"" index=""1"">Trim stems at an angle</li>
<li class=""whitespace-normal break-words"" index=""2"">Keep away from direct sunlight</li>
<li class=""whitespace-normal break-words"" index=""3"">Maintain room temperature<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Expected vase life: 2-3 days with proper care and temperature</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""2"">
<span style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""0""><span style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""1""><span style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""2""><span style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Arts & Entertainment > Party & Celebration > Gift Giving > Fresh Cut Flowers,Bouquets,"Bouquets, Christmas",true,Title,Default Title,,,,,,,,,1360.77711,,deny,manual,109.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1075.png?v=1733559050,1,"",false,,"Best for Christmas date. Freedom red roses with fake snow. 11-12 premium roses, elegantly wrapped. Perfect for special occasions.",2899,,,,,,,,,,,,,,,,bouquet,,red,,,,,,,,medium,,,,,,,,lb,,30.00,true,,,active
christmas-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1109.png?v=1733559050,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
christmas-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1062.png?v=1733559050,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
